movie_id,title,release_date,runtime,genres
862,Toy Story,1995-10-30,81.0,Animation,Comedy,Family
8844,Jumanji,1995-12-15,104.0,Adventure,Fantasy,Family
15602,Grumpier Old Men,1995-12-22,101.0,Romance,Comedy
31357,Waiting to Exhale,1995-12-22,127.0,Comedy,Drama,Romance
11862,Father of the Bride Part II,1995-02-10,106.0,Comedy
949,Heat,1995-12-15,170.0,Action,Crime,Drama,Thriller
11860,Sabrina,1995-12-15,127.0,Comedy,Romance
45325,Tom and Huck,1995-12-22,97.0,Action,Adventure,Drama,Family
9091,Sudden Death,1995-12-22,106.0,Action,Adventure,Thriller
710,GoldenEye,1995-11-16,130.0,Adventure,Action,Thriller
9087,The American President,1995-11-17,106.0,Comedy,Drama,Romance
12110,Dracula: Dead and Loving It,1995-12-22,88.0,Comedy,Horror
21032,Balto,1995-12-22,78.0,Family,Animation,Adventure
10858,Nixon,1995-12-22,192.0,History,Drama
1408,Cutthroat Island,1995-12-22,119.0,Action,Adventure
524,Casino,1995-11-22,178.0,Drama,Crime
4584,Sense and Sensibility,1995-12-13,136.0,Drama,Romance
5,Four Rooms,1995-12-09,98.0,Crime,Comedy
9273,Ace Ventura: When Nature Calls,1995-11-10,90.0,Crime,Comedy,Adventure
11517,Money Train,1995-11-21,103.0,Action,Comedy,Crime
8012,Get Shorty,1995-10-20,105.0,Comedy,Thriller,Crime
1710,Copycat,1995-10-27,124.0,Drama,Thriller
9691,Assassins,1995-10-06,132.0,Action,Adventure,Crime,Thriller
12665,Powder,1995-10-27,111.0,Drama,Fantasy,Science Fiction,Thriller
451,Leaving Las Vegas,1995-10-27,112.0,Drama,Romance
16420,Othello,1995-12-15,123.0,Drama
9263,Now and Then,1995-10-20,100.0,Comedy,Drama,Family
17015,Persuasion,1995-09-27,104.0,Drama,Romance
9909,Dangerous Minds,1995-08-11,99.0,Drama,Crime
63,Twelve Monkeys,1995-12-29,129.0,Science Fiction,Thriller,Mystery
9598,Babe,1995-07-18,89.0,Fantasy,Drama,Comedy,Family
47018,Carrington,1995-11-08,121.0,History,Drama,Romance
687,Dead Man Walking,1995-12-29,122.0,Drama
139405,Across the Sea of Time,1995-10-20,51.0,Adventure,History,Drama,Family
33689,It Takes Two,1995-11-17,101.0,Comedy,Family,Romance
9603,Clueless,1995-07-19,97.0,Comedy,Drama,Romance
34615,Cry; the Beloved Country,1995-12-15,106.0,Drama
31174,Richard III,1995-12-29,104.0,Drama,War
11443,Dead Presidents,1995-10-06,119.0,Action,Crime,Drama,History
35196,Restoration,1995-12-29,117.0,Drama,Romance
9312,Mortal Kombat,1995-08-18,101.0,Action,Fantasy
577,To Die For,1995-05-20,106.0,Fantasy,Drama,Comedy,Thriller
11861,How To Make An American Quilt,1995-10-06,116.0,Drama,Romance
807,Se7en,1995-09-22,127.0,Crime,Mystery,Thriller
10530,Pocahontas,1995-06-14,81.0,Adventure,Animation,Drama,Family
8391,When Night Is Falling,1995-05-05,96.0,Drama,Romance
629,The Usual Suspects,1995-07-19,106.0,Drama,Crime,Thriller
117164,Guardian Angel,1994-11-22,93.0,Action,Thriller,Drama
11448,Mighty Aphrodite,1995-09-13,95.0,Comedy,Romance
26441,The Big Green,1995-09-29,100.0,Action,Adventure,Comedy,Family
97406,Georgia,1995-05-19,115.0,Drama
124057,Kids of the Round Table,1997-07-08,89.0
9089,Home for the Holidays,1995-11-02,103.0,Comedy,Drama,Romance
11359,The Indian in the Cupboard,1995-07-14,96.0,Adventure,Family,Fantasy
17182,Eye for an Eye,1996-01-12,101.0,Drama,Thriller
2054,Mr. Holland's Opus,1995-12-29,137.0,Music,Drama,Family
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996-01-12,89.0,Comedy
19760,Two If by Sea,1996-01-12,96.0,Comedy,Romance
9536,Bio-Dome,1996-01-12,88.0,Comedy
11525,Lawnmower Man 2: Beyond Cyberspace,1996-01-12,92.0,Action,Science Fiction
40628,Two Bits,1995-10-22,85.0,Drama,Family
10634,Friday,1995-04-26,91.0,Comedy
755,From Dusk Till Dawn,1996-01-19,108.0,Horror,Action,Thriller,Crime
11859,Fair Game,1995-11-03,91.0,Action,Thriller,Romance
28387,Kicking and Screaming,1995-10-06,96.0,Comedy,Drama,Romance
20927,Bed of Roses,1996-01-26,87.0,Drama,Romance
36929,Big Bully,1996-01-26,90.0,Comedy,Family
9102,Screamers,1995-09-08,108.0,Horror,Science Fiction
124626,Nico Icon,1995-02-18,70.0,Documentary
27526,The Crossing Guard,1995-11-15,111.0,Drama,Thriller
9623,The Juror,1996-02-02,118.0,Drama,Thriller
400,Things to Do in Denver When You're Dead,1995-12-01,116.0,Drama,Crime
146599,Once Upon a Time... When We Were Colored,1996-01-26,115.0,Romance,Drama
188588,Last Summer in the Hamptons,1995-11-22,108.0
8447,Angels and Insects,1995-09-10,118.0,Drama,Romance
10534,White Squall,1996-02-02,129.0,Action,Drama
17414,Dunston Checks In,1996-01-12,88.0,Adventure,Comedy,Family
13997,Black Sheep,1996-02-01,87.0,Comedy
2086,Nick of Time,1995-11-22,90.0,Crime,Drama,Thriller
61548,The Journey of August King,1995-09-14,91.0,Drama
9095,Mary Reilly,1996-02-23,104.0,Drama,Horror,Thriller,Romance
12158,Vampire in Brooklyn,1995-10-26,100.0,Comedy,Horror,Romance
9283,Beautiful Girls,1996-02-09,112.0,Comedy,Drama,Romance
9208,Broken Arrow,1996-02-09,108.0,Action,Adventure,Drama,Thriller
40154,A Midwinter's Tale,1995-12-01,99.0,Comedy
45549,Shopping,1994-12-06,105.0,Action,Adventure,Drama,Science Fiction,Thriller
63076,Heidi Fleiss: Hollywood Madam,1995-12-27,106.0,Documentary
11062,City Hall,1996-02-16,111.0,Drama,Thriller
13685,Bottle Rocket,1996-02-21,91.0,Comedy,Crime,Drama
